grad_clip,lr_schedule,n_epochs,n_h_layers,n_neurones,patience,valid_loss_Net_D_W,valid_loss_Net_D_W_es,valid_loss_Net_D_gc,valid_loss_Net_D_gc_es
1.0,0.01,30,6,30,20,0.0476030707359313,0.0476030707359313,0.0307388342916965,0.0307388342916965
1.0,0.001,30,6,30,20,0.266998827457428,0.266998827457428,0.1883759945631027,0.1883759945631027
1.0,0.0001,30,6,30,20,0.8570719361305237,0.8570719361305237,0.6429648995399475,0.6429648995399475
1.0,2e-05,30,6,30,20,3.62457537651062,3.62457537651062,0.9912751317024232,0.9912751317024232
1.0,5e-05,30,6,30,20,1.3549820184707642,1.3549820184707642,0.862640917301178,0.862640917301178
1.0,1e-06,30,6,30,20,4.0930352210998535,4.0930352210998535,1.0003315210342407,1.0003315210342407
1.0,1e-08,30,6,30,20,4.114843368530273,4.114843368530273,1.00056791305542,1.00056791305542
2.0,0.1,30,6,30,20,0.1545386463403701,0.1545386463403701,0.999657928943634,1.0004907846450806
2.0,0.01,30,6,30,20,0.0476030707359313,0.0476030707359313,0.0328249111771583,0.0328249111771583
2.0,0.001,30,6,30,20,0.266998827457428,0.266998827457428,0.1940785944461822,0.1940785944461822
2.0,0.0001,30,6,30,20,0.8570719361305237,0.8570719361305237,0.6499670147895813,0.6499670147895813
2.0,2e-05,30,6,30,20,3.62457537651062,3.62457537651062,0.991786241531372,0.991786241531372
2.0,5e-05,30,6,30,20,1.3549820184707642,1.3549820184707642,0.8670505881309509,0.8670505881309509
2.0,1e-06,30,6,30,20,4.0930352210998535,4.0930352210998535,1.0003474950790403,1.0003474950790403
2.0,1e-08,30,6,30,20,4.114843368530273,4.114843368530273,1.0005680322647097,1.0005680322647097
4.0,0.1,30,6,30,20,0.1545386463403701,0.1545386463403701,0.9998520612716676,0.9998520612716676
4.0,0.01,30,6,30,20,0.0476030707359313,0.0476030707359313,0.0328249111771583,0.0328249111771583
4.0,0.001,30,6,30,20,0.266998827457428,0.266998827457428,0.1940785944461822,0.1940785944461822
4.0,0.0001,30,6,30,20,0.8570719361305237,0.8570719361305237,0.6499670147895813,0.6499670147895813
4.0,2e-05,30,6,30,20,3.62457537651062,3.62457537651062,0.991786241531372,0.991786241531372
4.0,5e-05,30,6,30,20,1.3549820184707642,1.3549820184707642,0.8670505881309509,0.8670505881309509
4.0,1e-06,30,6,30,20,4.0930352210998535,4.0930352210998535,1.0003474950790403,1.0003474950790403
4.0,1e-08,30,6,30,20,4.114843368530273,4.114843368530273,1.0005680322647097,1.0005680322647097
0.5,0.1,50,6,30,5,0.0902309864759445,0.1683691591024398,0.053953506052494,0.0965898633003234
0.5,0.01,50,6,30,5,0.0315215848386287,0.0315215848386287,0.0173744764178991,0.0386050306260585
0.5,0.001,50,6,30,5,0.1942363530397415,0.1942363530397415,0.1403528898954391,0.1403528898954391
0.5,0.0001,50,6,30,5,0.5798123478889465,0.5798123478889465,0.3565806448459625,0.3565806448459625
0.5,2e-05,50,6,30,5,2.7049050331115723,2.7049050331115723,0.930299997329712,0.930299997329712
0.5,5e-05,50,6,30,5,0.9564669728279114,0.9564669728279114,0.6601011753082275,0.6601011753082275
0.5,1e-06,50,6,30,5,4.078450679779053,4.078450679779053,0.99996417760849,0.99996417760849
0.5,1e-08,50,6,30,5,4.114701271057129,4.114701271057129,1.0005639791488647,1.0005639791488647
1.0,0.1,50,6,30,5,0.0902309864759445,0.1683691591024398,0.0420263409614563,0.0812505334615707
1.0,0.01,50,6,30,5,0.0315215848386287,0.0315215848386287,0.0240611024200916,0.0404250286519527
1.0,0.001,50,6,30,5,0.1942363530397415,0.1942363530397415,0.1339413523674011,0.1339413523674011
1.0,0.0001,50,6,30,5,0.5798123478889465,0.5798123478889465,0.3746367990970611,0.3746367990970611
1.0,2e-05,50,6,30,5,2.7049050331115723,2.7049050331115723,0.9555428624153136,0.9555428624153136
1.0,5e-05,50,6,30,5,0.9564669728279114,0.9564669728279114,0.7081292867660522,0.7081292867660522
1.0,1e-06,50,6,30,5,4.078450679779053,4.078450679779053,1.0001846551895142,1.0001846551895142
1.0,1e-08,50,6,30,5,4.114701271057129,4.114701271057129,1.000566482543945,1.000566482543945
2.0,0.1,50,6,30,5,0.0902309864759445,0.1683691591024398,0.999657928943634,1.0004907846450806
2.0,0.01,50,6,30,5,0.0315215848386287,0.0315215848386287,0.0252507179975509,0.0328249111771583
2.0,0.001,50,6,30,5,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
2.0,0.0001,50,6,30,5,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
2.0,2e-05,50,6,30,5,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
2.0,5e-05,50,6,30,5,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
2.0,1e-06,50,6,30,5,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
2.0,1e-08,50,6,30,5,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
4.0,0.1,50,6,30,5,0.0902309864759445,0.1683691591024398,0.9998520612716676,1.000504732131958
4.0,0.01,50,6,30,5,0.0315215848386287,0.0315215848386287,0.0246608536690473,0.0328249111771583
4.0,0.001,50,6,30,5,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
4.0,0.0001,50,6,30,5,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
4.0,2e-05,50,6,30,5,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
4.0,5e-05,50,6,30,5,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
4.0,1e-06,50,6,30,5,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
4.0,1e-08,50,6,30,5,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
0.5,0.1,50,6,30,10,0.0902309864759445,0.0902309864759445,0.053953506052494,0.053953506052494
0.5,0.01,50,6,30,10,0.0315215848386287,0.0315215848386287,0.0173744764178991,0.0386050306260585
0.5,0.001,50,6,30,10,0.1942363530397415,0.1942363530397415,0.1403528898954391,0.1403528898954391
0.5,0.0001,50,6,30,10,0.5798123478889465,0.5798123478889465,0.3565806448459625,0.3565806448459625
0.5,2e-05,50,6,30,10,2.7049050331115723,2.7049050331115723,0.930299997329712,0.930299997329712
0.5,5e-05,50,6,30,10,0.9564669728279114,0.9564669728279114,0.6601011753082275,0.6601011753082275
0.5,1e-06,50,6,30,10,4.078450679779053,4.078450679779053,0.99996417760849,0.99996417760849
0.5,1e-08,50,6,30,10,4.114701271057129,4.114701271057129,1.0005639791488647,1.0005639791488647
1.0,0.1,50,6,30,10,0.0902309864759445,0.0902309864759445,0.0420263409614563,0.0560044907033443
1.0,0.01,50,6,30,10,0.0315215848386287,0.0315215848386287,0.0240611024200916,0.0240611024200916
1.0,0.001,50,6,30,10,0.1942363530397415,0.1942363530397415,0.1339413523674011,0.1339413523674011
1.0,0.0001,50,6,30,10,0.5798123478889465,0.5798123478889465,0.3746367990970611,0.3746367990970611
1.0,2e-05,50,6,30,10,2.7049050331115723,2.7049050331115723,0.9555428624153136,0.9555428624153136
1.0,5e-05,50,6,30,10,0.9564669728279114,0.9564669728279114,0.7081292867660522,0.7081292867660522
1.0,1e-06,50,6,30,10,4.078450679779053,4.078450679779053,1.0001846551895142,1.0001846551895142
1.0,1e-08,50,6,30,10,4.114701271057129,4.114701271057129,1.000566482543945,1.000566482543945
2.0,0.1,50,6,30,10,0.0902309864759445,0.0902309864759445,0.999657928943634,1.0004907846450806
2.0,0.01,50,6,30,10,0.0315215848386287,0.0315215848386287,0.0252507179975509,0.0252507179975509
2.0,0.001,50,6,30,10,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
2.0,0.0001,50,6,30,10,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
2.0,2e-05,50,6,30,10,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
2.0,5e-05,50,6,30,10,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
2.0,1e-06,50,6,30,10,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
2.0,1e-08,50,6,30,10,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
4.0,0.1,50,6,30,10,0.0902309864759445,0.0902309864759445,0.9998520612716676,1.000504732131958
4.0,0.01,50,6,30,10,0.0315215848386287,0.0315215848386287,0.0246608536690473,0.0246608536690473
4.0,0.001,50,6,30,10,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
4.0,0.0001,50,6,30,10,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
4.0,2e-05,50,6,30,10,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
4.0,5e-05,50,6,30,10,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
4.0,1e-06,50,6,30,10,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
4.0,1e-08,50,6,30,10,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
0.5,0.1,50,6,30,15,0.0902309864759445,0.0902309864759445,0.053953506052494,0.053953506052494
0.5,0.01,50,6,30,15,0.0315215848386287,0.0315215848386287,0.0173744764178991,0.0173744764178991
0.5,0.001,50,6,30,15,0.1942363530397415,0.1942363530397415,0.1403528898954391,0.1403528898954391
0.5,0.0001,50,6,30,15,0.5798123478889465,0.5798123478889465,0.3565806448459625,0.3565806448459625
0.5,2e-05,50,6,30,15,2.7049050331115723,2.7049050331115723,0.930299997329712,0.930299997329712
0.5,5e-05,50,6,30,15,0.9564669728279114,0.9564669728279114,0.6601011753082275,0.6601011753082275
0.5,1e-06,50,6,30,15,4.078450679779053,4.078450679779053,0.99996417760849,0.99996417760849
0.5,1e-08,50,6,30,15,4.114701271057129,4.114701271057129,1.0005639791488647,1.0005639791488647
1.0,0.1,50,6,30,15,0.0902309864759445,0.0902309864759445,0.0420263409614563,0.0420263409614563
1.0,0.01,50,6,30,15,0.0315215848386287,0.0315215848386287,0.0240611024200916,0.0240611024200916
1.0,0.001,50,6,30,15,0.1942363530397415,0.1942363530397415,0.1339413523674011,0.1339413523674011
1.0,0.0001,50,6,30,15,0.5798123478889465,0.5798123478889465,0.3746367990970611,0.3746367990970611
1.0,2e-05,50,6,30,15,2.7049050331115723,2.7049050331115723,0.9555428624153136,0.9555428624153136
1.0,5e-05,50,6,30,15,0.9564669728279114,0.9564669728279114,0.7081292867660522,0.7081292867660522
1.0,1e-06,50,6,30,15,4.078450679779053,4.078450679779053,1.0001846551895142,1.0001846551895142
1.0,1e-08,50,6,30,15,4.114701271057129,4.114701271057129,1.000566482543945,1.000566482543945
2.0,0.1,50,6,30,15,0.0902309864759445,0.0902309864759445,0.999657928943634,1.0004907846450806
2.0,0.01,50,6,30,15,0.0315215848386287,0.0315215848386287,0.0252507179975509,0.0252507179975509
2.0,0.001,50,6,30,15,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
2.0,0.0001,50,6,30,15,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
2.0,2e-05,50,6,30,15,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
2.0,5e-05,50,6,30,15,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
2.0,1e-06,50,6,30,15,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
2.0,1e-08,50,6,30,15,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
4.0,0.1,50,6,30,15,0.0902309864759445,0.0902309864759445,0.9998520612716676,0.9998520612716676
4.0,0.01,50,6,30,15,0.0315215848386287,0.0315215848386287,0.0246608536690473,0.0246608536690473
4.0,0.001,50,6,30,15,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
4.0,0.0001,50,6,30,15,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
4.0,2e-05,50,6,30,15,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
4.0,5e-05,50,6,30,15,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
4.0,1e-06,50,6,30,15,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
4.0,1e-08,50,6,30,15,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
0.5,0.1,50,6,30,20,0.0902309864759445,0.0902309864759445,0.053953506052494,0.053953506052494
0.5,0.01,50,6,30,20,0.0315215848386287,0.0315215848386287,0.0173744764178991,0.0173744764178991
0.5,0.001,50,6,30,20,0.1942363530397415,0.1942363530397415,0.1403528898954391,0.1403528898954391
0.5,0.0001,50,6,30,20,0.5798123478889465,0.5798123478889465,0.3565806448459625,0.3565806448459625
0.5,2e-05,50,6,30,20,2.7049050331115723,2.7049050331115723,0.930299997329712,0.930299997329712
0.5,5e-05,50,6,30,20,0.9564669728279114,0.9564669728279114,0.6601011753082275,0.6601011753082275
0.5,1e-06,50,6,30,20,4.078450679779053,4.078450679779053,0.99996417760849,0.99996417760849
0.5,1e-08,50,6,30,20,4.114701271057129,4.114701271057129,1.0005639791488647,1.0005639791488647
1.0,0.1,50,6,30,20,0.0902309864759445,0.0902309864759445,0.0420263409614563,0.0420263409614563
1.0,0.01,50,6,30,20,0.0315215848386287,0.0315215848386287,0.0240611024200916,0.0240611024200916
1.0,0.001,50,6,30,20,0.1942363530397415,0.1942363530397415,0.1339413523674011,0.1339413523674011
1.0,0.0001,50,6,30,20,0.5798123478889465,0.5798123478889465,0.3746367990970611,0.3746367990970611
1.0,2e-05,50,6,30,20,2.7049050331115723,2.7049050331115723,0.9555428624153136,0.9555428624153136
1.0,5e-05,50,6,30,20,0.9564669728279114,0.9564669728279114,0.7081292867660522,0.7081292867660522
1.0,1e-06,50,6,30,20,4.078450679779053,4.078450679779053,1.0001846551895142,1.0001846551895142
1.0,1e-08,50,6,30,20,4.114701271057129,4.114701271057129,1.000566482543945,1.000566482543945
2.0,0.1,50,6,30,20,0.0902309864759445,0.0902309864759445,0.999657928943634,1.0004907846450806
2.0,0.01,50,6,30,20,0.0315215848386287,0.0315215848386287,0.0252507179975509,0.0252507179975509
2.0,0.001,50,6,30,20,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
2.0,0.0001,50,6,30,20,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
2.0,2e-05,50,6,30,20,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
2.0,5e-05,50,6,30,20,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
2.0,1e-06,50,6,30,20,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
2.0,1e-08,50,6,30,20,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
4.0,0.1,50,6,30,20,0.0902309864759445,0.0902309864759445,0.9998520612716676,0.9998520612716676
4.0,0.01,50,6,30,20,0.0315215848386287,0.0315215848386287,0.0246608536690473,0.0246608536690473
4.0,0.001,50,6,30,20,0.1942363530397415,0.1942363530397415,0.1372943669557571,0.1372943669557571
4.0,0.0001,50,6,30,20,0.5798123478889465,0.5798123478889465,0.3793464004993438,0.3793464004993438
4.0,2e-05,50,6,30,20,2.7049050331115723,2.7049050331115723,0.958959460258484,0.958959460258484
4.0,5e-05,50,6,30,20,0.9564669728279114,0.9564669728279114,0.7154092788696289,0.7154092788696289
4.0,1e-06,50,6,30,20,4.078450679779053,4.078450679779053,1.0002106428146362,1.0002106428146362
4.0,1e-08,50,6,30,20,4.114701271057129,4.114701271057129,1.000566840171814,1.000566840171814
0.5,0.1,100,6,30,5,0.0454524271190166,0.1683691591024398,0.042905755341053,0.0965898633003234
0.5,0.01,100,6,30,5,0.0243738926947116,0.0315215848386287,0.0139216650277376,0.0386050306260585
0.5,0.001,100,6,30,5,0.0980877056717872,0.0980877056717872,0.0759724676609039,0.0759724676609039
0.5,0.0001,100,6,30,5,0.3467125296592712,0.3467125296592712,0.2741105854511261,0.2741105854511261
0.5,2e-05,100,6,30,5,1.117340922355652,1.117340922355652,0.7599952816963196,0.7599952816963196
0.5,5e-05,100,6,30,5,0.5730854868888855,0.5730854868888855,0.3577528595924377,0.3577528595924377
0.5,1e-06,100,6,30,5,4.0421905517578125,4.0421905517578125,0.9994433522224426,0.9994433522224426
0.5,1e-08,100,6,30,5,4.114345550537109,4.114345550537109,1.0005581378936768,1.0005581378936768
1.0,0.1,100,6,30,5,0.0454524271190166,0.1683691591024398,0.0420263409614563,0.0812505334615707
1.0,0.01,100,6,30,5,0.0243738926947116,0.0315215848386287,0.0211090538650751,0.0404250286519527
1.0,0.001,100,6,30,5,0.0980877056717872,0.0980877056717872,0.0698627009987831,0.0698627009987831
1.0,0.0001,100,6,30,5,0.3467125296592712,0.3467125296592712,0.2904603481292724,0.2904603481292724
1.0,2e-05,100,6,30,5,1.117340922355652,1.117340922355652,0.7977001667022705,0.7977001667022705
1.0,5e-05,100,6,30,5,0.5730854868888855,0.5730854868888855,0.3777698278427124,0.3777698278427124
1.0,1e-06,100,6,30,5,4.0421905517578125,4.0421905517578125,0.999807596206665,0.999807596206665
1.0,1e-08,100,6,30,5,4.114345550537109,4.114345550537109,1.0005635023117063,1.0005635023117063
2.0,0.1,100,6,30,5,0.0454524271190166,0.1683691591024398,0.999657928943634,1.0004907846450806
2.0,0.01,100,6,30,5,0.0243738926947116,0.0315215848386287,0.0189131051301956,0.0328249111771583
2.0,0.001,100,6,30,5,0.0980877056717872,0.0980877056717872,0.0685203894972801,0.0685203894972801
2.0,0.0001,100,6,30,5,0.3467125296592712,0.3467125296592712,0.300053209066391,0.300053209066391
2.0,2e-05,100,6,30,5,1.117340922355652,1.117340922355652,0.8032971620559692,0.8032971620559692
2.0,5e-05,100,6,30,5,0.5730854868888855,0.5730854868888855,0.3830646276473999,0.3830646276473999
2.0,1e-06,100,6,30,5,4.0421905517578125,4.0421905517578125,0.99985533952713,0.99985533952713
2.0,1e-08,100,6,30,5,4.114345550537109,4.114345550537109,1.0005637407302856,1.0005637407302856
4.0,0.1,100,6,30,5,0.0454524271190166,0.1683691591024398,0.9998520612716676,1.000504732131958
4.0,0.01,100,6,30,5,0.0243738926947116,0.0315215848386287,0.0192485507577657,0.0328249111771583
4.0,0.001,100,6,30,5,0.0980877056717872,0.0980877056717872,0.0711811110377311,0.0711811110377311
4.0,0.0001,100,6,30,5,0.3467125296592712,0.3467125296592712,0.300053209066391,0.300053209066391
4.0,2e-05,100,6,30,5,1.117340922355652,1.117340922355652,0.8032971620559692,0.8032971620559692
4.0,5e-05,100,6,30,5,0.5730854868888855,0.5730854868888855,0.3830646276473999,0.3830646276473999
4.0,1e-06,100,6,30,5,4.0421905517578125,4.0421905517578125,0.99985533952713,0.99985533952713
4.0,1e-08,100,6,30,5,4.114345550537109,4.114345550537109,1.0005637407302856,1.0005637407302856
0.5,0.1,100,6,30,10,0.0454524271190166,0.0692152753472328,0.042905755341053,0.053953506052494
0.5,0.01,100,6,30,10,0.0243738926947116,0.0315215848386287,0.0139216650277376,0.0386050306260585
0.5,0.001,100,6,30,10,0.0980877056717872,0.0980877056717872,0.0759724676609039,0.0759724676609039
0.5,0.0001,100,6,30,10,0.3467125296592712,0.3467125296592712,0.2741105854511261,0.2741105854511261
0.5,2e-05,100,6,30,10,1.117340922355652,1.117340922355652,0.7599952816963196,0.7599952816963196
0.5,5e-05,100,6,30,10,0.5730854868888855,0.5730854868888855,0.3577528595924377,0.3577528595924377
0.5,1e-06,100,6,30,10,4.0421905517578125,4.0421905517578125,0.9994433522224426,0.9994433522224426
0.5,1e-08,100,6,30,10,4.114345550537109,4.114345550537109,1.0005581378936768,1.0005581378936768
1.0,0.1,100,6,30,10,0.0454524271190166,0.0692152753472328,0.0420263409614563,0.0560044907033443
1.0,0.01,100,6,30,10,0.0243738926947116,0.0315215848386287,0.0211090538650751,0.022768497467041
1.0,0.001,100,6,30,10,0.0980877056717872,0.0980877056717872,0.0698627009987831,0.0698627009987831
1.0,0.0001,100,6,30,10,0.3467125296592712,0.3467125296592712,0.2904603481292724,0.2904603481292724
1.0,2e-05,100,6,30,10,1.117340922355652,1.117340922355652,0.7977001667022705,0.7977001667022705
1.0,5e-05,100,6,30,10,0.5730854868888855,0.5730854868888855,0.3777698278427124,0.3777698278427124
1.0,1e-06,100,6,30,10,4.0421905517578125,4.0421905517578125,0.999807596206665,0.999807596206665
1.0,1e-08,100,6,30,10,4.114345550537109,4.114345550537109,1.0005635023117063,1.0005635023117063
2.0,0.1,100,6,30,10,0.0454524271190166,0.0692152753472328,0.999657928943634,1.0004907846450806
